Tweet_ID,Root_Tweet_ID,Conversation_ID,In_Reply_To_Tweet_ID,Waktu_Posting,Username,Teks_Komentar,Jumlah_Likes,Jumlah_Retweet,Sumber_Akuisisi,Hierarki_Komentar,Display_Name,Followers_Count,Bahasa,Jumlah_Reply,Jumlah_Quote,Jumlah_View,Keyword_Matched,URL
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:43,yuanitazh,"Covid itu vaksinnya gratis, jadi masuk aja ya Bpk/ibu, daripada MBG tutup...

Nanti kalo kena covid InshaAllah ada BPJS.
Daripada MBG tutup...

Tapi maaf Pak, Buk... BPJS PBInya kami kurangi yah kuotanya... Demi keberlangsungan MBG... Makanya jangan sampai MBG tutup ya bpk/ibu...",0,0,KEYWORD_SEARCH,Root_Tweet,Yua,231,in,0,0,6,MBG[Latest],https://x.com/yuanitazh/status/2094360475379417328
2.09422E+18,2.09422E+18,2.09422E+18,,8/31/2026 0:37,rayestu,"Coba pas covid kemaren udah ada MBG mungkin sekolah ga bakalan tutup lama2, bakal dipaksa masuk 😃",537,123,KEYWORD_SEARCH,Root_Tweet,Nathaniel Rayestu,29779,in,6,4,13346,MBG[Latest],https://x.com/rayestu/status/2094223013499851071
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:43,GoatCR7Portugal,"@LambeSahamjja kenapa ga bilang aja terus terang ""saya bekerja di dapur MBG karena pengin cpt kaya raya""",0,0,KEYWORD_SEARCH,Root_Tweet,CR7 GOAT,25,in,0,0,5,MBG[Latest],https://x.com/GoatCR7Portugal/status/2094360468572024855
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:43,GalangTirta5,"Data BPS menunjukkan data orang kategori miskin sekitar 24 juta orang, tapi penerima manfaat MBG sampai 82 juta orang. Artinya 2/3 penerima MBG itu orang mampu?",0,0,KEYWORD_SEARCH,Root_Tweet,I Gd Galang,29,in,0,0,1,MBG[Latest],https://x.com/GalangTirta5/status/2094360434149314733
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:43,syammasfitria,"(MBG) Mari Bedah Grafisnya Poster Byon Combat 🔥

@wongjhonsn berhasil meraih kemenangan dan membawa pulang gelar juara di @byoncombat. Momen ini juga menarik kalau kita lihat dari sisi desain posternya. https://t.co/RkB23fH1lf",0,0,KEYWORD_SEARCH,Root_Tweet,Syammas P. Syarbini,340,in,1,0,0,MBG[Latest],https://x.com/syammasfitria/status/2094360407893069904
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:43,DOHPAMlNE,❦ … Piknik musim panas rasanya kurang lengkap jika tidak dilengkapi atribut pesta. Aku mengajakmu untuk menggunakan 𝗕𝗶𝗻𝗴𝗸𝗮𝗶 𝗗𝗮𝘂𝗻 𝗥𝗶𝗻𝗱𝗮𝗻𝗴 saat kamu menikmati kelezatan MBG dan menikmati acara yang meriah ini! 🍱,0,0,KEYWORD_SEARCH,Root_Tweet,"The 𝘗͟𝘦͟𝘢͟𝘤͟𝘦͟𝘧͟𝘶͟𝘭͟ 𝘌͟𝘢͟𝘴͟𝘦͟, D.O.",983,in,0,0,8,MBG[Latest],https://x.com/DOHPAMlNE/status/2094360355229286515
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:42,Keeentutt,"@xyshulu Merrka lebih penting MBG dari pada sekolahnya, mereka lebih mikir cuan nya sendiri",0,0,KEYWORD_SEARCH,Root_Tweet,Kentut,3671,in,0,0,9,MBG[Latest],https://x.com/Keeentutt/status/2094360211167555645
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:42,4d315k4nd4r,"@bismillahyuk_ Tetap fokus mendesak @mprgoid untuk segera melakukan MBG 😉
#MakzulkanBowoGibran",0,0,KEYWORD_SEARCH,Root_Tweet,D45U17,104,in,0,0,4,MBG[Latest],https://x.com/4d315k4nd4r/status/2094360092347142238
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:41,akudansibd93535,"@LambeSahamjja ini pasti golongan kismin dan geng bansos pastinya pemilih 02 si anak Abah Hombreng.

kalau dia pintar dan punya empati pasti gak akan join ke program MBG

dia pasti bertahan dan berjuang diluar sistem konyol itu

mau gimana lagi golongan sampah.",0,0,KEYWORD_SEARCH,Root_Tweet,akudansibdh,12,in,0,0,2,MBG[Latest],https://x.com/akudansibd93535/status/2094360039326908880
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:41,jamalsaurus,Wohooo MBG ikutt,0,0,KEYWORD_SEARCH,Root_Tweet,Dec Malin | Arsenal ID,86,in,0,0,16,MBG[Latest],https://x.com/jamalsaurus/status/2094359955046625489
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:24,HandofArsenal,"Bruno G and Konsa both part of the travelling squad to face Villa.

Remains to be seen if they are included in the official squad list.",5105,639,KEYWORD_SEARCH,Root_Tweet,HandofArsenal,406344,en,262,76,107248,MBG[Latest],https://x.com/HandofArsenal/status/2094355707160060034
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:40,cuma100ribu,"@Utha_san @LambeSahamjja Nah ini jawaban singkatnya, masalahnya pemrentah skill issue dlm ngasi lapangan pekerjaan yg layak makanya manfaatin program yg banyak celah korupsi kek MBG pake topeng “membuka lap pekerjaan masif”, tp ga heran ada orang dongo yg cb jelasin manfaat MBG kek tweet di bawah ini 🤣",0,0,KEYWORD_SEARCH,Root_Tweet,Sinofcked.,8,in,0,0,11,MBG[Latest],https://x.com/cuma100ribu/status/2094359729720246399
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:26,djoniecash2,"Kok jawaban netizen2 mental kepiting ni pada sedungu itu sih?

Mbok dilihat programnya secara utuh. Ini program dahsyat, karena efek ekonominya ke mana-mana. Semua kebagian.

1. Memberikan makan masyarakat yang membutuhkan.
2. Membuka lapangan kerja dalam jumlah besar.
3. Petani ikut sejahtera, karena kebutuhan bahan pangan meningkat.
4. Peternak terbantu, karena sisa makanan bisa diolah menjadi pakan ternak.
5. UMKM ikut bergerak, dari penyedia bahan baku, katering, distribusi sampai pengolahan.
6. Transportasi ikut hidup, karena ada kebutuhan pengangkutan bahan pangan dan distribusi.
7. Industri pangan tumbuh, karena permintaan produksi meningkat.
8. Warung, pasar dan pedagang lokal ikut mendapatkan manfaat.
9. Perputaran uang terjadi di daerah, bukan hanya terkonsentrasi di kota besar.
10. Rantai ekonomi terbentuk dari petani → pengolah → distributor → pekerja → masyarakat.
11. Gizi anak meningkat, yang dalam jangka panjang berarti kualitas SDM juga meningkat.
12. Sampah makanan bisa dikurangi dengan pengolahan sisa makanan secara tepat.
13. Ekonomi daerah ikut bergerak, karena belanja program masuk ke banyak sektor.

Jadi jangan cuma melihat, “Oh, ini cuma kasih makan.”

Justru yang harus dilihat adalah multiplier effect-nya.

Satu program bisa menggerakkan begitu banyak sektor sekaligus.

Kalau pelaksanaannya transparan, tepat sasaran, dan pengawasannya kuat, ini bukan sekadar program makan.

Ini bisa menjadi mesin penggerak ekonomi dari bawah.",1,0,KEYWORD_SEARCH,Root_Tweet,- ( - ) 🧠,2543,in,3,1,143,MBG[Latest],https://x.com/djoniecash2/status/2094356265061277826
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:39,HidupNusantara,Langkah Nyata untuk Kesejahteraan petani singkong dalam program MBG https://t.co/lV2rET0WVS,0,0,KEYWORD_SEARCH,Root_Tweet,Hidup Nusantara,121,in,0,0,1,MBG[Latest],https://x.com/HidupNusantara/status/2094359522873848291
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:39,HidupNusantara,Langkah Nyata untuk Kesejahteraan petani singkong dalam program MBG https://t.co/1ik42W8Cop,0,0,KEYWORD_SEARCH,Root_Tweet,Hidup Nusantara,121,in,1,0,1,MBG[Latest],https://x.com/HidupNusantara/status/2094359471736955202
2.09388E+18,2.09388E+18,2.09388E+18,,8/30/2026 2:00,GYUVINDEER,"⠀
🍽️ Ompreng siap disantap, tikar piknik telah terbentang, tinggal kalian yang melengkapi suasana. Mari kenakan 𝗕𝗶𝗻𝗴𝗸𝗮𝗶 𝗗𝗮𝘂𝗻 𝗥𝗶𝗻𝗱𝗮𝗻𝗴 https://t.co/EvP82urzzB, lalu duduk di sampingku dan nikmati pesta musim panas dengan bekal penuh tawa! ⋆˚࿔
⠀ https://t.co/NfzgvrBugw",8,344,KEYWORD_SEARCH,Root_Tweet,GYUVINS! 🦌,1163,in,1,264,16048,MBG[Latest],https://x.com/GYUVINDEER/status/2093881389317845442
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:39,HidupNusantara,Cerita Manfaat dari Masyarakat mendukung dan mengaspirasi program MBG https://t.co/fHWRGByBuB,0,0,KEYWORD_SEARCH,Root_Tweet,Hidup Nusantara,121,in,1,0,1,MBG[Latest],https://x.com/HidupNusantara/status/2094359382452732170
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:39,Zhuofanthedark,"Yg menikmati pertumbuhan tuh kroni kalian doang. Kek MBG, emang menyumbang pertumbuhan, tapi efeknya harga bahan pokok di pasar jadi pada mahal. 

Atau kopdes katakanlah menyumbang pertumbuhan lewat konsumsi semen nasional (gatau si ini efeknya apa) awokwkwk",0,0,KEYWORD_SEARCH,Root_Tweet,Reality Check,55,in,0,0,6,MBG[Latest],https://x.com/Zhuofanthedark/status/2094359360558534964
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:38,pppiyakpiyakkk,TOLOOOONG GUE UDAH MUAK SAMA MBG,0,0,KEYWORD_SEARCH,Root_Tweet,mon ☽̶☾,1089,in,0,0,4,MBG[Latest],https://x.com/pppiyakpiyakkk/status/2094359284608036913
2.09408E+18,2.09408E+18,2.09408E+18,,8/30/2026 15:15,dosenkesmas,"Kadisdik Provinsi Kalimantan Tengah:
- Ketika sekolah libur dikarenakan asap, akan mengakibatkan dapur dapur MBG mati, kantin kantin mati

- Anak - anak yang harusnya di rumah malah ke kafe kafe dan membuat masalah ketika dipulangkan

- Nanti kita yang PUSING Bu...

Jadi Bapak Ibu saya mohon kebijaksanaannya....

Apa benar nih Pak Kadisdik?",5981,1952,KEYWORD_SEARCH,Root_Tweet,MinDos,25868,in,750,1932,1229974,MBG[Latest],https://x.com/dosenkesmas/status/2094081583674490956
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:38,HidupNusantara,Langkah Nyata untuk Kesejahteraan petani singkong dalam program MBG https://t.co/ORNjrHl3Yw,0,0,KEYWORD_SEARCH,Root_Tweet,Hidup Nusantara,121,in,1,0,4,MBG[Latest],https://x.com/HidupNusantara/status/2094359184389312949
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:37,caeruleus_me,"@dosenkesmas Lah anak2 gak makan mbg masih bisa hidup. Kalo anak2 kepapar asap akibatnya jangka panjang, penyakit, dll
Mikir kidz",0,0,KEYWORD_SEARCH,Root_Tweet,Gara,378,in,0,0,3,MBG[Latest],https://x.com/caeruleus_me/status/2094359019079286927
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:37,sweetandlilac,dibilang emg mbg tu bdoh bgt kok aplagi di negara korupsi kek gini,0,0,KEYWORD_SEARCH,Root_Tweet,snakebite🐍,21,in,0,0,2,MBG[Latest],https://x.com/sweetandlilac/status/2094358995981197608
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:37,CarolsStories,"@hamsterbacod MBG kalo pake persentase, tingkat keracunan sgt rendah. Tp kalo diubah ke nominal, ratusan ribu jiwa. Begitu juga dgn petani umroh, secara persentase &amp; nominal ya kecil. Dulu nih admin asik, skrng asik sendiri",2,0,KEYWORD_SEARCH,Root_Tweet,Cerita Rakyat Indonesia,4,in,0,0,1532,MBG[Latest],https://x.com/CarolsStories/status/2094358901517152374
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:37,liogtttscrp,@panggilsajamumu anjay mbg dri kantor kahh ini,0,0,KEYWORD_SEARCH,Root_Tweet,elzgatza,14117,in,1,0,3,MBG[Latest],https://x.com/liogtttscrp/status/2094358860714877245
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:36,SigitShul,"Kenapa anggaran makan DPR tidak di potong aja? 

Atau mengapa kalian tidak makan MBG yang katanya bergizi?",0,0,KEYWORD_SEARCH,Root_Tweet,Sigit Sulistyo,138,in,0,0,4,MBG[Latest],https://x.com/SigitShul/status/2094358749611778183
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:36,uuyujoahuyu_,"@purpleelilac Mjb, report aja kak dulu ada mbg yg gini juga make foto dari banyak idol kpop, pas ketauan kena report banyak pada dihapus yg pake AI",0,0,KEYWORD_SEARCH,Root_Tweet,₊ ⊹ᯓ★ Rif. k/ia🇵🇸,756,in,0,0,12,MBG[Latest],https://x.com/uuyujoahuyu_/status/2094358673435111863
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:35,AhmadSumitro,"@susipudjiastuti @prabowo Kita hanya hebat kalau urusan makan, MBG dalam setahun bisa jadi ratusan ribu.",0,0,KEYWORD_SEARCH,Root_Tweet,sumitro ahmad,64,in,0,0,4,MBG[Latest],https://x.com/AhmadSumitro/status/2094358490005590420
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:35,adryan_2407,"@meknagget Prabowo itu penjahat.. dia jadiin kita sebagai samsak tinju org"" biar ga fokus ke masalah MBG &amp; Kopdes. Pdhl dia sm jajarannya yg seharusnya dicap ancaman buat negara, daya rusaknya sangat berpengaruh ke negara",0,0,KEYWORD_SEARCH,Root_Tweet,Pen Makan Onigiri,248,in,0,0,6,MBG[Latest],https://x.com/adryan_2407/status/2094358476894122053
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:35,RafaWilii,"@LambeSahamjja Tai tai 
Emang WNI dia dong 
Banyak yg lantaran MBG malah ngk sekolah anaknya",0,0,KEYWORD_SEARCH,Root_Tweet,Wilma Rafa,5,in,0,0,3,MBG[Latest],https://x.com/RafaWilii/status/2094358466601083379
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:35,Bi_ma_bima,"Untuk nyusahin rakyat aj rezim MBG bangsat ini perlu dana 7 T.
Sontoloyo....😤😤😤",0,0,KEYWORD_SEARCH,Root_Tweet,Bim2,657,in,0,0,1,MBG[Latest],https://x.com/Bi_ma_bima/status/2094358429599199718
2.09405E+18,2.09405E+18,2.09405E+18,,8/30/2026 13:10,Dara_Cega,Gak di survei ke rumah kokmasuk desil 9... Tajir benar saye nin https://t.co/iHGHStBFWl,36,10,KEYWORD_SEARCH,Root_Tweet,DARA GADIS BORNEO,24505,in,10,4,1408,MBG[Latest],https://x.com/Dara_Cega/status/2094050001194536966
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:35,WeareExozone,❦ … Piknik musim panas rasanya kurang lengkap jika tidak dilengkapi atribut pesta. Aku mengajakmu untuk menggunakan 𝗕𝗶𝗻𝗴𝗸𝗮𝗶 𝗗𝗮𝘂𝗻 𝗥𝗶𝗻𝗱𝗮𝗻𝗴 saat kamu menikmati kelezatan MBG dan menikmati acara yang meriah ini! 🍱,0,0,KEYWORD_SEARCH,Root_Tweet,"Reentry Complete, EXOZONE. 🛸",1717,in,0,0,6,MBG[Latest],https://x.com/WeareExozone/status/2094358344358342928
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:34,Taufanpanjaita1,@regar_op0sisi @prabowo BPS Abal Abal.. binaan CEO nya MBG mbah Wo Wo bin Wi Wi,0,0,KEYWORD_SEARCH,Root_Tweet,JACK WI,85,in,0,0,6,MBG[Latest],https://x.com/Taufanpanjaita1/status/2094358264846922027
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:34,lucswinery,masi aja yang dipikirin mbg 😂,0,0,KEYWORD_SEARCH,Root_Tweet,rigel,253,in,0,0,18,MBG[Latest],https://x.com/lucswinery/status/2094358091823456725
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:33,signalreport_,#SignalReport #Karhutla #MBG #TitikPanas MinyakGoreng PerampasanAset StillPrabowo https://t.co/RJtrpc22xl,0,0,KEYWORD_SEARCH,Root_Tweet,signal report,10,in,1,0,7,MBG[Latest],https://x.com/signalreport_/status/2094357997103530084
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:33,indriawangram,Saya juga senang menghujat MBG karena MBG GAK GUNA 👎👎👎,0,0,KEYWORD_SEARCH,Root_Tweet,B A Y U ,659,in,0,0,4,MBG[Latest],https://x.com/indriawangram/status/2094357980879937674
2.09431E+18,2.09431E+18,2.09431E+18,,8/31/2026 6:40,LambeSahamjja,"alasan MBG harus tetap jalan kata sudaryono:
- bisa dilihat dari bapk ibu ini 
- mereka kerja di mbg buat keluarga
- entah itu cari nafkah atau cari uang kuliah https://t.co/wy0f4viPDp",261,21,KEYWORD_SEARCH,Root_Tweet,Lambe Saham,79924,in,94,37,43578,MBG[Latest],https://x.com/LambeSahamjja/status/2094314314442342812
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:33,signalreport_,"Tujuh hari, tujuh isu.

Karhutla, MBG, hotspot, minyak goreng, aset korupsi, #StillPrabowo, sampai usulan transfer Rp15.000 langsung ke orang tua.

Apa yang terjadi sepanjang 24–30 Agustus? Geser untuk melihat rangkumannya. https://t.co/pwxEn1F3LP",0,0,KEYWORD_SEARCH,Root_Tweet,signal report,10,in,1,0,8,MBG[Latest],https://x.com/signalreport_/status/2094357960034304418
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:33,Utha_san,@LambeSahamjja Wkwk padahal diluar mbg bisa aja kalo pemerintah bener2 bisa kerja buka lapangan kerja. Skrg berapa persen sih mbg nyerap tenaga? Outputnya apa? Bisa dijual ga? Yg ada jadi 💩semua belom lagi keracunan,1,0,KEYWORD_SEARCH,Root_Tweet,RinduRTdanbacot,2833,in,1,0,131,MBG[Latest],https://x.com/Utha_san/status/2094357907097944294
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:32,cookforleebit,overwhelmed by all the bad news from gov what the fck is wrong w ur brain WAKE UP ada orang-orang SANGAT BUTUH BANTUAN AND ALL WHAT U CARE IS DAPUR MBG STOP BEROPERASI KETIKA ADA ORANG YANG BADANNYA BISA STOP BEROPERASI JUGA?!?! otak lu kena bor kah,1,1,KEYWORD_SEARCH,Root_Tweet,iyyan&THAT,201,in,1,0,15,MBG[Latest],https://x.com/cookforleebit/status/2094357673152307630
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:32,reraizek,"@blossomnyappg Kadapapa orang anak-anak kena ISPA, bisa disembuhkan pakaian MBG :(",0,0,KEYWORD_SEARCH,Root_Tweet,Aiki,539,in,1,0,10,MBG[Latest],https://x.com/reraizek/status/2094357662817497160
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:32,AhmadSumitro,"@RA_leather Militer Konoha, hanya bisa mengurus jagung padi, MBG, Kopdes DLL, TDK familiar dgn kebakaran HUTAN 🤣",0,0,KEYWORD_SEARCH,Root_Tweet,sumitro ahmad,64,in,0,0,18,MBG[Latest],https://x.com/AhmadSumitro/status/2094357590218281217
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:32,seulgipasoepati,@nvmdz fetishnya mbg kata gwe teh,0,0,KEYWORD_SEARCH,Root_Tweet,gajah stroberi yang nggak resign resign,9,in,0,0,6,MBG[Latest],https://x.com/seulgipasoepati/status/2094357550783451218
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:31,szara0405,Beli lahan sawit dan dapur mbg,0,0,KEYWORD_SEARCH,Root_Tweet,REST,1137,in,0,0,10,MBG[Latest],https://x.com/szara0405/status/2094357500560830546
2.09421E+18,2.09421E+18,2.09421E+18,,8/30/2026 23:40,stlovve,klo hari ini dapet 10M kalian bakal beli apa?,106,8,KEYWORD_SEARCH,Root_Tweet,aul,7319,in,118,45,6955,MBG[Latest],https://x.com/stlovve/status/2094208598100635963
2.09436E+18,2.09436E+18,2.09436E+18,,8/31/2026 9:30,tangyueen,@xyraxzz44 eh eh happy birthday mbg❤️❤️❤️,0,0,KEYWORD_SEARCH,Root_Tweet,chéri,46,tl,0,0,3,MBG[Latest],https://x.com/tangyueen/status/2094357265038155926
